gene	BB9	BB10	BB17	BB19	BB20	BB21	BB11	BB12	BB18
hofN.t01	53.8267	48.5527	41.6470	47.6414	56.6665	62.6076	82.1134	92.6937	74.5710
hofO.t01	50.1974	43.5334	40.3891	33.3351	40.2767	41.6017	53.4096	94.4230	72.9266
hofP.t01	55.2651	45.4574	35.0946	40.4230	18.2375	44.4450	59.8129	74.6099	90.0858
hofQ.t01	75.1300	66.1425	52.8564	51.6399	61.3173	80.0903	90.5184	97.9743	96.5204
hokA.t01	113.4250	125.0100	88.1937	40.3988	45.9769	86.7280	111.2130	122.6330	107.7500
hokB.t01	23.7110	16.2373	11.9943	15.5917	8.2069	32.3081	25.7051	38.6925	19.8189
hokC.t01	43.2858	33.2424	48.2125	31.6639	43.6780	42.2328	55.8806	42.9516	46.8093
hokD.t01	86.0860	78.9823	126.8630	138.1410	179.2430	93.1964	125.7310	80.7079	96.1492
hokE.t01	56.9128	60.8665	57.6199	41.4906	32.1838	82.9572	56.4284	72.8571	47.6925
holA.t01	396.1540	529.6970	1110.5200	612.8560	616.7080	326.2560	311.6480	146.1030	307.1820
holB.t01	55.3419	54.7421	48.6934	50.5319	52.8460	54.8801	29.6918	39.9361	45.5807
holC.t01	148.7460	137.1390	195.7180	221.9870	194.4780	153.3280	146.4980	110.7990	139.0850
holD.t01	76.1335	83.4013	86.9155	79.4921	91.7538	93.6466	85.0356	88.7872	103.1420
holE.t01	266.7880	321.8930	517.1590	429.5680	367.7100	313.1900	376.6490	125.4920	183.6810
hpf.t01	543.3770	628.7970	1175.0700	1843.4000	1920.4300	1143.8400	1151.0800	385.2410	895.2270
hpt.t01	94.7800	91.9117	155.7920	123.5020	98.9016	93.0393	93.3424	69.1939	91.0923
hrpA.t01	75.3989	70.3137	96.6185	83.6770	81.5551	85.6156	66.1246	63.7141	73.6404
hrpB.t01	46.5589	40.5343	38.6484	45.1665	50.6597	52.3273	53.8109	62.0612	56.8875
hscA.t01	73.7780	72.6027	106.0440	69.9444	78.4774	62.4618	56.5145	54.1336	67.3088
hscB.t01	80.9302	63.9996	86.1222	70.5772	67.1409	52.7734	52.3068	55.7035	58.1367
hscC.t01	56.2206	61.5179	66.8625	46.9872	40.0977	59.5919	63.4550	64.4122	53.7765
hsdM.t01	171.3150	164.0400	233.0980	211.6020	179.4010	158.5650	137.1710	115.8420	141.1630
hsdR.t01	220.1150	236.2960	341.7000	290.6930	253.7050	196.1530	260.1950	135.7090	177.6710
hsdS.t01	153.3260	170.4860	238.3390	152.6840	127.7040	151.0360	143.7270	115.1510	101.8070
hslJ.t01	66.2504	79.2559	72.7316	208.5220	128.4660	112.9310	92.7379	63.8850	75.7104
hslO.t01	190.9410	240.3320	324.6250	392.0740	382.7340	249.4120	372.2830	163.5330	281.3260
hslR.t01	344.7430	379.9160	549.1440	834.4410	821.5620	491.6820	574.4440	231.2290	510.9340
hslU.t01	224.1550	193.8770	266.4960	512.2000	515.3060	256.5000	389.4020	143.6750	251.3880
hslV.t01	143.5450	114.1310	113.8450	268.9860	238.7880	167.1030	167.9570	120.0580	161.0860
hspQ.t01	69.9991	60.8223	80.3395	81.4259	86.8247	56.9673	74.0681	53.5948	64.1649
hsrA.t01	72.5295	66.4682	68.9171	94.0558	98.8913	78.7016	88.2819	86.1683	78.5412
htpG.t01	477.2940	488.7240	691.4500	1054.3600	897.2220	661.8540	1053.1500	321.9710	500.3720
htpX.t01	307.7900	357.2010	481.6100	342.4430	313.2410	222.3990	264.2920	123.8080	223.3760
htrE.t01	51.7858	43.5656	31.5786	32.3435	32.5594	47.3447	52.1702	64.2890	52.1166
hupA.t01	2372.2200	2485.1900	5005.9900	3035.1300	3127.5000	1697.8200	2442.7800	519.6800	1491.3600
hupB.t01	590.3040	590.1370	1031.3800	796.7210	871.5770	389.6920	583.6750	162.2030	450.4290
hyaA.t01	47.9503	42.9555	33.6035	41.2038	39.1327	41.7617	40.3748	39.7919	34.8992
hyaB.t01	44.2650	50.1526	39.0117	31.5671	39.8972	39.5554	36.8643	45.8914	43.3105
hyaC.t01	46.6840	41.0789	31.2564	23.1233	34.7749	40.0917	39.4242	45.5421	37.9811
hyaD.t01	50.6841	61.5234	38.8592	38.6384	37.0864	41.0130	39.9147	42.2501	48.0304
hyaE.t01	45.9527	35.7278	21.6439	25.1210	15.4265	30.6539	24.1589	37.8659	33.1895
hyaF.t01	39.0943	45.5860	37.9541	23.3642	32.5897	34.8310	36.8304	44.8814	37.4832
hybA.t01	68.9634	69.0949	71.4557	53.6537	52.5625	73.2999	84.4153	109.1750	85.9785
hybB.t01	71.8799	77.7111	59.9717	48.0334	62.2004	59.8950	75.7160	97.6468	101.3180
hybC.t01	91.2985	84.4572	76.1261	70.5864	73.2756	78.2783	89.0842	115.7510	100.7910
hybD.t01	67.0201	78.4369	64.3333	29.6986	39.7909	50.8164	73.3221	86.0454	72.8876
hybE.t01	82.0128	82.7686	57.3962	32.1127	53.9453	56.3952	58.9660	97.9653	80.9666
hybF.t01	62.0387	61.7905	58.3935	54.2194	45.2509	55.6687	63.4783	78.0280	79.4177
hybG.t01	67.9708	82.8551	77.3129	42.9377	64.9770	106.1180	102.3350	109.2670	98.2260
hybO.t01	95.2977	98.1382	83.4459	78.2274	73.7078	77.7489	100.0760	123.3270	110.3730
hycA.t01	57.0741	75.2014	68.1497	47.7298	49.1042	58.6920	80.3737	94.0526	67.8568
hycB.t01	47.2937	48.9273	39.3932	32.7558	32.1838	55.6190	45.8823	68.9934	58.9532
hycC.t01	51.6215	54.3439	36.3375	50.7472	43.5082	68.5874	59.0921	78.1576	78.1039
hycD.t01	51.9640	58.2229	40.8898	40.4980	40.7298	56.6940	64.0449	73.5139	62.4458
hycE.t01	52.7867	49.6419	47.0304	39.6632	38.3604	64.9130	51.4689	75.3342	68.1175
hycF.t01	61.0957	51.7145	26.1755	47.9935	42.4270	53.1243	49.0884	73.6322	59.9742
hycG.t01	53.4168	53.3533	45.2130	51.5519	49.9190	57.0920	43.9841	73.0923	51.5530
hycH.t01	56.0995	37.9963	38.5220	39.0200	37.2262	58.9563	52.6175	66.7216	62.7970
hycI.t01	67.9614	80.7606	89.7666	91.1528	95.9584	80.8437	125.8200	96.0370	83.7740
hydN.t01	61.5538	64.0375	49.7493	47.7750	47.9622	50.6999	63.1831	67.3490	74.2184
hyfA.t01	48.9183	47.6408	48.0356	35.4112	45.8151	50.7848	38.2483	62.5099	55.3196
hyfB.t01	53.9107	57.6913	34.9315	42.8599	49.3876	57.1501	48.2001	57.7816	49.7279
hyfC.t01	56.9876	54.1797	38.9057	38.4155	40.0697	48.0775	52.1670	70.4543	39.9114
hyfD.t01	47.1835	49.1497	39.9811	32.7148	36.8821	48.8788	46.5671	60.0306	45.4182
hyfE.t01	50.1122	47.4266	43.3897	39.0050	44.3031	64.8714	38.7559	64.9074	54.5911
hyfF.t01	49.9183	54.2814	51.3230	43.5335	40.4893	49.5554	53.0176	60.8146	60.5985
hyfG.t01	53.6012	55.4872	41.9586	50.4769	62.0998	64.1264	52.5136	61.3615	59.5441
hyfH.t01	47.9566	55.2351	47.7797	54.1550	44.7706	55.7910	49.7398	49.0434	64.0995
hyfI.t01	37.5685	46.7186	38.1638	34.7755	44.9501	45.7591	52.7883	44.5453	49.6718
hyfJ.t01	46.3614	34.7794	26.0747	34.7021	26.7615	55.7420	43.5301	54.2959	64.9531
hyfR.t01	50.2635	55.0875	36.8232	42.1578	45.1666	53.5373	54.7146	63.2626	55.8505
hyi.t01	70.7920	91.7335	64.1396	132.8690	146.8910	110.9310	70.9834	87.4615	83.3032
hypA.t01	62.3698	50.2058	72.7862	44.2623	47.0968	73.6366	92.6566	77.3396	73.1466
hypB.t01	57.5987	61.1319	68.4213	63.9131	76.3477	61.3277	55.0164	74.3614	81.4177
hypC.t01	54.3583	43.5584	66.5620	27.5364	48.9578	62.5536	65.7057	57.7047	54.9424
hypD.t01	60.6657	59.7598	60.7735	62.5337	53.9183	66.9485	70.0748	79.2341	78.5239
hypE.t01	49.5546	59.3771	44.1335	54.1977	49.0534	60.1468	65.0834	77.2417	60.2799
hypF.t01	55.4425	56.7867	49.9099	47.3061	48.5512	63.2497	56.4758	74.8422	64.2356
hypT.t01	109.5990	112.1660	120.1410	101.2950	110.2990	92.6124	123.7090	119.8030	137.3510
hyuA.t01	71.4091	77.9924	58.8034	50.0199	56.7172	76.1747	84.4861	107.9670	97.6904
iaaA.t01	90.7127	96.9966	137.6370	167.4000	151.8310	138.9170	198.3590	82.5883	151.3550
iadA.t01	98.7000	90.6279	121.0170	77.6169	95.3520	91.3841	98.3269	108.5130	103.9100
iap.t01	68.1744	70.4619	59.7984	61.4786	71.4967	84.2607	65.4901	97.7165	73.1621
ibaG.t01	240.4770	278.9560	419.8020	280.3890	262.7580	170.5900	115.3770	112.9590	144.1370
ibpA.t01	230.4740	227.7100	276.8260	749.3240	556.8950	322.4680	899.5550	249.5980	348.9190
ibpB.t01	96.3420	93.5097	41.5189	70.4821	70.9185	77.9998	116.6460	150.4640	125.0490
ibsA.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ibsB.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ibsC.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ibsD.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ibsE.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
icd.t01	446.9460	496.1780	795.5960	2187.8600	2000.8300	1228.2900	953.4540	285.4330	859.4870
iclR.t01	162.5580	168.5380	203.2500	272.7540	281.3780	215.5270	157.1770	107.3490	158.0600
idi.t01	127.4460	136.0940	194.0070	241.3010	265.2340	180.9600	177.1080	117.5200	137.5900
idnD.t01	74.2157	69.7610	87.5169	67.6635	83.1593	82.5144	93.8111	99.9509	103.4410
idnK.t01	60.5604	78.7478	49.4448	50.9457	47.0835	82.8569	98.3854	108.9490	87.6899
idnO.t01	71.3414	67.3277	55.9736	55.4664	67.8159	92.6104	71.0012	105.0510	98.9177
idnR.t01	89.5577	86.6219	101.5740	92.8080	99.9893	113.7690	102.1120	107.4950	96.3079
idnT.t01	65.7813	67.2936	66.5141	79.2243	63.6832	95.1934	89.9804	104.1530	108.3080
ihfA.t01	53.1453	48.9507	88.1584	85.7546	75.0343	84.2318	49.4543	49.9523	57.6549
ihfB.t01	3159.0300	3526.2100	6629.0800	8897.2600	8757.9000	6100.0700	4512.5000	1117.1400	2517.6600
ileS.t01	181.4830	171.9290	275.2060	241.9530	235.6060	139.9210	152.2880	93.0190	147.6970
ileT.r01	1437.4700	1545.2700	2817.8900	2466.7600	2261.0800	1150.8600	1171.3100	401.2030	779.1830
ileU.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ileV.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ileX.r01	46.7980	43.3581	66.2845	13.1885	34.7095	47.0653	50.7337	66.2654	55.1183
ileY.r01	34.6951	19.7939	4.7346	19.7828	6.9419	45.5471	38.6017	35.1530	40.8942
ilvA.t01	70.2915	54.8507	76.2747	92.0151	87.4185	72.9657	102.9180	86.6194	100.8440
ilvB.t01	104.5260	97.8462	98.6391	123.6340	112.7640	117.0260	140.8920	145.5060	146.6490
ilvC.t01	56.1699	48.3877	52.0486	75.0386	86.1436	57.0676	103.5830	78.9762	88.1632
ilvD.t01	51.8798	33.7084	30.8120	44.5839	39.1437	45.7554	54.5673	77.3930	64.6807
ilvE.t01	58.8819	53.3027	50.2989	58.5588	67.1299	63.8965	83.0097	81.3936	81.9490
ilvH.t01	51.7245	55.4735	35.4711	34.6332	33.9570	48.7811	64.3989	65.6610	53.5571
ilvI.t01	55.5626	50.7467	44.9527	42.1268	43.4302	62.3419	69.7292	76.0143	73.1653
ilvL.t01	58.8439	52.0983	81.7796	116.4320	71.0552	61.7723	195.5820	138.3430	151.5080
ilvM.t01	105.2220	98.4983	119.9430	127.8220	123.2360	135.0540	159.7040	118.0640	115.1660
ilvN.t01	124.7500	91.3286	83.4658	210.6840	197.0130	168.9160	162.7450	124.8380	138.8440
ilvX.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ilvY.t01	69.5526	55.5292	70.4366	61.6644	58.4238	45.5607	73.2260	79.1066	78.5983
inaA.t01	66.4081	56.1197	69.0918	119.8380	120.7530	85.7862	80.3444	58.9166	77.2164
infA.t01	355.3290	476.9130	797.7060	328.0060	317.1930	271.8680	151.1840	87.0771	154.8730
infB.t01	365.7270	423.0040	640.9770	566.5970	567.3230	357.0360	325.5620	154.6330	289.3160
infC.t01	433.6550	493.0030	693.4850	628.2230	608.8760	302.8080	362.9150	119.8360	295.3920
insA.t01	525.6770	526.1030	684.4600	744.4810	656.9320	605.7760	565.4870	513.4750	637.9440
insB1.t01	454.9230	515.5170	559.7360	485.2530	510.4870	530.9130	384.0120	441.4330	516.1160
insC1.t01	442.9890	438.8140	437.0070	439.0880	384.3970	430.6480	497.4290	501.8210	513.5630
insD1.t01	544.9220	596.0900	652.5400	496.1850	480.2220	486.5060	575.4590	589.5600	553.0430
insE1.t01	331.5450	298.7190	300.4580	260.0480	253.2410	308.0810	262.0800	326.6350	316.6510
insF1.t01	286.8040	290.6720	204.6090	245.2830	242.1900	313.8180	262.0970	340.0590	310.4690
insG.t01	65.2897	66.0833	58.2118	61.0899	67.7510	83.9565	89.4341	109.5470	95.3730
insH1.t01	2193.2200	2365.1600	3209.4600	2300.9800	2145.2700	1401.4200	1496.0000	959.7190	1311.5600
insI1.t01	200.9450	204.8940	232.5470	185.0360	242.4200	233.2760	218.6470	279.0670	221.4610
insJ.t01	117.3570	104.8450	119.5990	75.8465	108.4820	101.0180	125.2500	146.2470	111.8310
insK.t01	118.1090	114.0950	101.9940	68.4295	65.8449	94.8007	114.0240	166.3730	133.3840
insL1.t01	202.8070	213.7470	205.1320	181.9140	190.8720	235.6440	203.7150	234.5750	230.7990
insQ.t01	69.6472	61.5975	55.5874	54.3763	55.8655	65.0741	57.1207	67.9379	67.0351
intA.t01	50.1138	50.2369	49.1073	49.0941	52.2487	47.1949	49.0642	49.9938	50.3740
intD.t01	95.1959	106.6530	123.6530	86.5410	102.1330	105.9690	119.7540	89.4341	77.8963
intE.t01	42.1857	38.6754	26.4769	35.8397	40.3796	44.0881	474.4650	135.5740	357.7080
intF.t01	180.4190	177.3750	255.0400	261.3730	252.8090	189.2630	236.6250	130.8340	153.0690
intR.t01	58.7913	62.1301	62.3007	45.1425	44.8191	47.6107	54.0495	63.2055	41.5444
intS.t01	75.4604	75.4705	74.7316	70.5437	82.3117	67.2587	58.1245	65.9779	42.9424
intZ.t01	75.0669	75.7827	89.4367	68.3969	67.4936	65.7576	68.9841	78.4854	65.6084
iraD.t01	66.6267	75.4630	61.8029	75.2382	114.1090	97.4762	156.3380	126.5840	133.7530
iraM.t01	48.2623	60.8014	67.1905	36.6076	38.5376	58.0491	216.0200	97.1483	108.8540
iraP.t01	170.3380	188.2820	251.6050	376.3520	347.6800	277.6340	396.9450	150.3650	149.6250
iroK.t01	2.7873	9.7684	16.3559	2.5311	7.9937	0.0000	5.0801	7.4445	12.2844
iscA.t01	100.3100	87.7751	172.1410	130.9620	133.5240	106.1270	117.1940	65.6818	120.5310
iscR.t01	144.8390	111.3350	192.4250	140.0660	141.6960	98.1607	111.2470	68.6385	97.5468
iscS.t01	223.3310	203.5850	315.2590	241.8510	277.0360	154.8930	145.8410	84.6186	151.5890
iscU.t01	310.2520	335.9630	642.4880	524.4730	476.2350	302.3290	378.1680	125.3730	300.6350
iscX.t01	118.0670	116.1840	170.0690	109.7070	167.9870	104.4790	121.3530	62.6389	98.8254
ispA.t01	269.6100	284.2320	418.0030	292.1600	288.4130	190.3870	151.7160	101.4400	181.6730
ispB.t01	414.4880	595.2640	1175.3700	636.7660	654.9580	460.8320	361.8440	173.5090	406.6370
ispD.t01	191.6410	194.4530	271.7710	215.6900	161.0210	139.5670	105.7490	92.2978	127.9070
ispE.t01	696.9210	616.2980	953.4230	505.0850	429.3330	221.4270	264.6460	86.7907	217.9190
ispF.t01	77.0352	83.8728	101.2020	93.6200	71.8101	89.6645	72.2955	89.0542	89.5227
ispG.t01	75.8984	70.2268	75.4068	83.1540	79.2084	71.6651	70.7870	60.1818	73.5419
ispH.t01	118.2580	127.0750	211.6980	149.4880	136.6580	93.1824	100.6560	90.5428	99.0375
ispU.t01	111.6180	116.7600	212.2620	114.2200	143.3200	88.5837	83.2708	65.2855	70.0470
isrC.r01	52.0031	267.5780	40.5691	25.3857	261.2060	45.2494	43.1431	144.9610	41.0685
istR.r01	186.1550	483.0250	235.1750	267.2870	189.6790	290.1130	659.1910	943.8430	503.8370
ivbL.t01	1528.7000	2127.3500	4946.7600	4184.8000	4181.6000	2539.6600	8772.4000	1290.6800	2968.7400
ivy.t01	42.0454	40.6537	42.5116	137.0970	126.1450	101.0240	57.2952	55.1325	44.1876
katE.t01	59.5052	57.1941	61.3239	954.7650	958.9970	508.0650	170.7540	74.9925	192.4180
katG.t01	112.8020	105.5970	126.9550	176.0930	185.6180	119.7240	149.3090	103.3750	133.8890
kbaY.t01	62.8172	71.7183	49.7326	43.4613	51.4717	57.2239	73.9882	93.5160	89.4580
kbaZ.t01	70.6562	70.6845	70.9267	51.5117	46.2649	70.1684	78.5207	92.8203	88.9254
kbl.t01	211.4750	196.8320	223.3530	213.8070	220.9660	166.7650	196.4220	153.3110	189.6540
kch.t01	58.6809	56.4398	57.6761	78.8646	80.2175	69.5628	63.0996	44.2994	46.8748
kdgK.t01	140.8420	140.9590	143.7390	99.3345	86.7962	112.7800	137.3580	143.6030	117.8380
kdgR.t01	154.6970	200.2530	337.5680	180.7650	169.4220	136.0740	147.9560	72.0018	97.4223
kdgT.t01	48.4216	40.6224	50.8297	42.2729	47.1824	50.7745	77.7728	77.3014	67.0150
kdpA.t01	42.7859	43.4347	42.9905	39.1191	41.3915	45.8373	31.8459	44.0080	37.6165
kdpB.t01	41.9584	44.3306	37.9323	32.5304	31.8422	41.2777	39.0264	46.1749	31.7872
kdpC.t01	49.2285	55.1328	48.0402	108.1630	97.5985	69.6746	60.7079	52.0381	66.5031
kdpD.t01	45.6314	49.5443	53.0029	61.2222	58.6205	50.6237	49.6057	47.0633	50.0253
kdpE.t01	58.2464	84.2083	94.4687	90.4262	69.5146	61.6073	65.6473	46.2890	41.2561
kdpF.t01	24.5286	28.6541	33.9840	20.4178	15.6321	17.9489	22.3522	23.8843	22.5214
kdsA.t01	332.7860	346.8650	470.5150	248.1390	281.7900	154.3880	94.1146	45.3981	81.5513
kdsB.t01	55.3289	57.2506	65.2704	52.5539	56.2663	45.1040	44.9962	45.4253	59.6954
kdsC.t01	138.3250	178.1400	274.1560	259.2730	236.6530	159.7500	186.5640	112.2720	173.2600
kdsD.t01	175.7640	187.1080	279.9890	289.4250	250.5180	155.1340	144.7970	106.4370	147.9980
kduD.t01	79.5088	72.1052	67.5272	62.0425	76.1605	80.2553	79.2008	106.9550	99.6618
kduI.t01	89.2349	88.4099	93.7192	61.4728	82.7831	82.7139	100.8450	103.1320	104.9390
kefB.t01	57.2470	52.7149	59.7725	84.6372	77.9984	75.6462	88.2764	89.7956	80.7330
kefC.t01	52.0064	52.9477	47.7070	68.5972	72.7801	61.0685	57.5453	70.0869	66.0049
kefF.t01	56.8177	51.6690	52.8564	105.7070	107.6370	75.1856	73.5603	73.5034	85.2506
kefG.t01	63.4208	69.1828	64.8343	121.3030	95.6940	100.8330	125.9580	92.5124	118.3290
kgtP.t01	164.1380	193.0670	358.5840	863.5640	735.3960	471.9370	555.7730	138.6960	430.2480
kilR.t01	47.7866	52.9196	70.5073	30.8524	30.8946	44.1793	38.5123	52.9788	40.7821
kptA.t01	67.8404	67.7630	79.4220	55.9858	60.5217	95.4273	96.0541	116.6360	89.3553
kup.t01	67.6866	54.9241	66.5176	52.6458	58.5264	73.3432	75.5240	97.1199	77.5056
lacA.t01	81.3612	102.3020	83.4900	54.5929	63.2182	84.2770	67.7963	92.6268	73.7467
lacI.t01	124.7380	132.7530	225.2680	169.8310	171.4770	173.4520	219.1110	123.4860	215.1080
lacY.t01	88.7548	91.9717	77.6189	50.0897	68.1569	83.6410	87.2967	101.2100	73.9220
lacZ.t01	92.4709	99.9863	113.8000	60.1396	61.4229	90.9954	82.9758	86.0633	78.9679
lamB.t01	401.9050	405.4520	725.2950	2453.1200	2828.2100	1195.4200	2038.0800	496.7840	1551.9100
ldcA.t01	59.5791	60.9877	83.1739	59.3362	56.6985	65.8267	29.3144	38.2931	48.4396
ldcC.t01	53.7923	39.4294	51.0683	148.8830	133.0050	93.1922	75.9553	57.4169	61.0034
ldhA.t01	70.0552	79.0157	58.3361	125.7130	125.5900	101.2830	54.5259	59.3074	51.7311
ldrA.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ldrB.t01	34.0675	19.2354	11.6612	17.0148	22.7969	22.4362	11.6418	28.7180	22.5214
ldrC.t01	69.2706	64.3390	103.2850	46.4040	27.6819	40.5988	24.8358	65.1131	43.7917
ldrD.t01	97.6602	131.3310	96.6211	143.8520	127.0110	135.6850	214.9850	143.3060	203.9440
ldtA.t01	48.5051	41.0770	45.1234	49.0599	60.5054	63.5674	57.0485	52.8592	63.1469
ldtB.t01	162.5250	194.9160	292.8260	239.6080	223.7890	129.4180	75.9939	63.1839	84.0703
ldtC.t01	91.5684	83.1652	117.1410	54.8174	56.0639	48.7664	50.6581	46.1104	43.9203
ldtD.t01	76.7183	76.8682	97.6487	136.8620	154.3550	101.7120	61.9131	56.7141	72.1710
ldtE.t01	53.6335	40.6289	29.5383	95.2459	73.6694	71.0686	54.0457	52.0361	63.1945
lepA.t01	83.7039	80.8681	106.9500	74.6176	71.9078	57.0519	59.7456	49.7817	51.6492
lepB.t01	83.0199	97.4973	142.4560	80.5288	86.5780	64.9712	77.5450	50.0467	59.0408
leuA.t01	52.7006	54.9112	55.0504	46.3331	48.8877	50.4997	64.7319	69.7775	72.2061
leuB.t01	55.0321	45.7232	35.5876	51.5543	43.4822	57.0590	48.8955	64.5100	62.3671
leuC.t01	50.5104	49.0350	52.5234	61.0506	55.4824	64.0759	61.0857	72.8145	62.9829
leuD.t01	58.9941	69.5074	52.8464	72.2248	92.8642	95.9646	109.5480	72.6156	92.0926
leuE.t01	79.3629	94.6167	124.1670	60.3905	52.5658	66.0896	52.8635	54.0159	61.5375
leuL.t01	42.2907	31.2889	26.8839	46.0840	38.4065	72.9451	118.5050	57.1811	71.4473
leuO.t01	61.9055	53.2905	36.3638	37.4767	47.2686	44.0787	65.9923	71.9128	55.0524
leuP.r01	192.4230	241.2540	521.1330	345.6300	280.9740	253.3190	219.6680	167.3080	181.7250
leuQ.r01	766.8720	844.8010	1575.8100	1340.2800	1148.1500	831.5750	773.6570	604.9900	860.4740
leuS.t01	213.4030	254.3140	417.5730	272.5390	265.5970	202.8520	142.3300	89.9257	150.9800
leuT.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
leuU.r01	47.2246	53.5205	59.9717	59.5251	24.2568	50.3985	52.9902	51.5336	35.7237
leuV.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
leuW.r01	296.5080	338.7920	533.3950	450.0640	295.8610	190.0470	142.9880	88.5123	162.1540
leuX.r01	60.6001	83.4339	105.8320	53.0643	115.8620	101.8110	115.3770	78.3966	46.1027
leuZ.r01	26.0793	64.2246	66.1757	61.4453	78.8345	91.5130	44.3191	71.6528	55.9153
lexA.t01	72.9011	80.8101	64.9940	196.9540	129.6580	121.4490	158.2820	112.5970	130.6910
lgt.t01	136.5030	126.6700	159.1710	121.8580	118.2450	113.5420	111.6650	111.4400	126.9530
lhgO.t01	45.4717	42.2811	48.9131	613.8490	566.1110	405.9880	299.4830	115.0660	226.7050
lhr.t01	42.6475	42.6366	36.3571	45.8070	45.2509	52.1823	41.0117	50.2694	48.4672
ligA.t01	67.5571	67.9397	70.4132	56.5134	69.6119	60.3830	60.8699	67.7686	65.0843
ligB.t01	101.8750	101.7700	86.6971	82.2864	71.0552	102.1540	117.1900	149.1810	130.5520
ligT.t01	200.8250	260.2340	341.8730	190.9640	177.5170	130.3800	153.9080	87.3251	113.7520
lipA.t01	114.0100	109.9000	150.6740	102.7230	97.3974	84.0908	74.5363	65.9308	75.5377
lipB.t01	200.3930	243.9170	417.2800	181.8860	161.6170	142.5250	121.8140	86.8157	106.5030
lit.t01	151.2460	172.6780	290.1990	900.3000	920.0270	560.2800	734.8860	182.2240	290.8140
livF.t01	83.8233	76.2503	62.9955	50.7714	52.4629	75.9543	83.8208	118.5760	119.0420
livG.t01	85.2752	84.2272	48.2585	57.6425	51.7509	63.7027	95.6081	115.5560	95.8921
livH.t01	77.3961	80.6765	47.1622	51.1795	46.8585	58.2531	80.7465	110.5770	102.0390
livJ.t01	110.7560	109.0100	101.8540	92.6062	89.0458	91.6608	133.0200	131.7340	130.2330
livK.t01	97.6725	93.3193	80.0703	79.6142	83.4946	103.9510	122.9370	129.9430	128.7980
livM.t01	80.2266	77.0162	64.8990	53.2012	56.6940	83.9663	75.6224	116.2500	92.7291
lldD.t01	183.7070	181.1630	288.6800	95.2392	95.2399	97.5597	138.7160	138.8970	147.0420
lldP.t01	149.3420	153.1760	262.2680	108.6460	90.4795	104.1680	128.5150	146.6620	152.1010
lldR.t01	185.2270	207.8990	304.7210	99.5446	110.6770	114.6430	151.8920	155.6760	156.3460
lnt.t01	93.0780	103.9380	146.9480	117.4480	110.2710	81.1975	79.5726	64.1503	79.6372
loiP.t01	95.5776	98.4393	86.2834	105.4270	102.1800	93.9506	125.3450	108.5110	121.5980
lolA.t01	121.7410	122.7860	159.9250	223.5580	215.2290	161.2010	148.6040	75.6670	113.9320
lolB.t01	79.8949	83.8039	112.4470	132.2510	119.7770	88.2037	42.9850	44.9307	53.9215
lolC.t01	58.9709	59.6362	80.5120	44.4086	46.7499	41.6351	38.6973	42.0193	39.5251
lolD.t01	59.3998	63.7777	44.5943	38.0751	38.8298	31.5586	40.2388	36.5701	36.9583
lolE.t01	54.5244	62.8318	77.4574	58.1000	59.4680	46.0617	58.9102	45.0636	39.3989
lon.t01	203.5720	196.5020	282.8980	274.5220	309.9050	185.0100	218.8240	111.1240	186.9420
lpd.t01	657.7110	684.9320	1177.9700	1793.9900	1592.2600	691.9110	994.2620	248.3610	892.8920
lplA.t01	54.3874	67.1976	64.5713	61.2697	52.5682	71.4780	64.2049	76.7558	73.7428
lplT.t01	73.3393	82.1344	56.9581	60.8615	57.4422	83.1088	81.8552	88.7302	76.5050
lpoA.t01	184.1450	198.0250	315.7570	278.9160	270.7420	168.5190	182.9080	117.6320	160.9340
lpoB.t01	132.6720	158.7800	269.0320	391.8750	374.1850	217.1130	149.4940	60.4601	114.5020
lpp.t01	1934.6000	1997.0200	3158.0000	6714.6000	6923.1600	3544.3500	5742.6100	1212.7900	2023.5100
lptA.t01	108.0270	103.0880	137.3550	184.4180	159.1580	116.6270	125.8810	92.4553	138.2770
lptB.t01	88.6037	91.2707	114.9870	115.9720	105.3720	78.1954	97.4446	80.1970	86.7355
lptC.t01	136.6960	153.7170	209.9010	252.9020	232.3450	160.8590	167.3510	102.3610	127.6210
lptD.t01	279.7620	308.4110	468.4670	484.7060	470.6070	265.8530	230.3200	107.9160	200.4840
lptE.t01	421.6650	414.4250	680.7100	503.7460	506.1310	291.4390	223.5220	125.3660	272.3470
